row_id,order_date,region,product_name,budget
5691,2021-12-10 00:00:00,East,Manco Dry-Lighter Erasable Highlighter,27.36
5692,2021-12-10 00:00:00,East,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75
5693,2021-12-10 00:00:00,East,Cisco 8x8 Inc. 6753i IP Business Phone System,134.99
5694,2021-12-10 00:00:00,East,Astroparche Fine Business Paper,26.4
5695,2021-12-10 00:00:00,East,Global Ergonomic Managers Chair,542.94
5696,2022-05-05 00:00:00,West,Hon 61000 Series Interactive Training Tables,71.088
5697,2023-10-14 00:00:00,Central,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",27.396
5698,2023-10-14 00:00:00,Central,Catalog Binders with Expanding Posts,13.456
5699,2022-11-05 00:00:00,Central,Avery 490,11.84
5700,2023-11-03 00:00:00,West,Xerox 1992,35.88
5701,2022-11-24 00:00:00,East,Brown Kraft Recycled Envelopes,40.752
5702,2022-11-24 00:00:00,East,V7 USB Numeric Keypad,139.96
5703,2020-12-14 00:00:00,East,Newell 35,2.624
5704,2020-12-14 00:00:00,East,Hon Rectangular Conference Tables,136.53
5705,2020-12-14 00:00:00,East,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,263.96
5706,2020-11-03 00:00:00,East,Acme Kleen Earth Office Shears,11.64
5707,2023-09-22 00:00:00,East,GBC Poly Designer Binding Covers,40.176
5708,2021-05-08 00:00:00,East,DAX Black Cherry Wood-Tone Poster Frame,79.44
5709,2021-05-08 00:00:00,East,Compact Automatic Electric Letter Opener,357.93
5710,2021-05-08 00:00:00,East,"Situations Contoured Folding Chairs, 4/Set",127.764
5711,2021-05-08 00:00:00,East,Sharp AL-1530CS Digital Copier,2799.944
5712,2021-05-08 00:00:00,East,Xerox 204,19.44
5713,2023-07-31 00:00:00,Central,Motorola L804,36.792
5714,2020-03-01 00:00:00,East,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,5.94
5715,2023-09-25 00:00:00,South,Steel Personal Filing/Posting Tote,177.55
5716,2021-10-09 00:00:00,Central,Logitech G19 Programmable Gaming Keyboard,619.95
5717,2021-10-09 00:00:00,Central,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16
5718,2021-10-09 00:00:00,Central,Staple envelope,57.96
5719,2021-10-09 00:00:00,Central,Belkin 6 Outlet Metallic Surge Strip,29.403
5720,2023-03-29 00:00:00,Central,Adjustable Personal File Tote,81.4
5721,2021-11-14 00:00:00,West,Advantus Push Pins,8.72
5722,2021-11-14 00:00:00,West,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,91.176
5723,2021-11-14 00:00:00,West,Plantronics Audio 478 Stereo USB Headset,159.968
5724,2022-09-26 00:00:00,West,Xerox 1905,12.96
5725,2020-09-22 00:00:00,Central,"SAFCO Commercial Wire Shelving, Black",331.536
5726,2021-09-25 00:00:00,East,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,899.91
5727,2021-05-04 00:00:00,Central,ShoreTel ShorePhone IP 230 VoIP phone,946.344
5728,2023-12-08 00:00:00,Central,Logitech G105 Gaming Keyboard,178.11
5729,2023-12-08 00:00:00,Central,Hoover WindTunnel Plus Canister Vacuum,1089.75
5730,2023-12-08 00:00:00,Central,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06
5731,2023-12-08 00:00:00,Central,"Sauder Camden County Collection Libraries, Planked Cherry Finish",459.92
5732,2023-12-08 00:00:00,Central,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",27.52
5733,2023-06-29 00:00:00,East,"Hon Metal Bookcases, Putty",638.82
5734,2023-06-29 00:00:00,East,Acme Box Cutter Scissors,30.69
5735,2023-06-29 00:00:00,East,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",25.16
5736,2020-06-29 00:00:00,East,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92
5737,2020-01-20 00:00:00,West,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36
5738,2020-01-20 00:00:00,West,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3
5739,2022-12-31 00:00:00,West,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",38.376
5740,2023-03-28 00:00:00,West,Xerox 1975,12.96
5741,2023-03-28 00:00:00,West,DAX Black Cherry Wood-Tone Poster Frame,26.48
5742,2023-03-28 00:00:00,West,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,532.72
5743,2023-03-28 00:00:00,West,Xerox 1968,26.72
5744,2023-03-28 00:00:00,West,Xerox 1977,20.04
5745,2023-03-28 00:00:00,West,SAFCO Boltless Steel Shelving,795.48
5746,2023-03-28 00:00:00,West,Stackable Trays,21.56
5747,2022-12-08 00:00:00,South,Cisco SPA301,249.584
5748,2022-12-08 00:00:00,South,Maxell 4.7GB DVD-R,68.112
5749,2022-12-08 00:00:00,South,Imation 30456 USB Flash Drive 8GB,16.56
5750,2023-11-18 00:00:00,East,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",74.95
5751,2020-05-30 00:00:00,Central,Chromcraft Rectangular Conference Tables,355.455
5752,2022-01-22 00:00:00,West,Avery 475,44.4
5753,2022-01-22 00:00:00,West,Avery 476,20.65
5754,2022-02-03 00:00:00,South,Hon Multipurpose Stacking Arm Chairs,866.4
5755,2021-03-29 00:00:00,South,Newell 333,5.56
5756,2020-10-14 00:00:00,Central,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",3.16
5757,2020-10-14 00:00:00,Central,Hewlett Packard 610 Color Digital Copier / Printer,1999.96
5758,2021-08-11 00:00:00,South,"Executive Impressions 13"" Clairmont Wall Clock",46.152
5759,2021-11-22 00:00:00,South,Texas Instruments TI-34 Scientific Calculator,32.985
5760,2022-12-30 00:00:00,West,Iceberg Mobile Mega Data/Printer Cart,481.32
5761,2022-12-30 00:00:00,West,Cardinal Hold-It CD Pocket,6.384
5762,2023-08-12 00:00:00,West,Avanti 4.4 Cu. Ft. Refrigerator,542.94
5763,2023-08-12 00:00:00,West,DAX Wood Document Frame,54.92
5764,2021-11-03 00:00:00,East,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82
5765,2021-09-10 00:00:00,West,"Belkin 19"" Center-Weighted Shelf, Gray",353.88
5766,2020-11-08 00:00:00,West,Toshiba IPT2010-SD IP Telephone,333.576
5767,2022-10-08 00:00:00,Central,Avery 50,60.144
5768,2023-09-08 00:00:00,Central,Memorex Froggy Flash Drive 8 GB,85.2
5769,2021-02-25 00:00:00,East,Avery 518,3.15
5770,2021-02-25 00:00:00,East,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72
5771,2021-09-24 00:00:00,West,"DAX Value U-Channel Document Frames, Easel Back",14.91
5772,2021-09-24 00:00:00,West,Hoover Upright Vacuum With Dirt Cup,1158.12
5773,2021-11-26 00:00:00,Central,Canon PC1080F Personal Copier,599.99
5774,2022-08-31 00:00:00,Central,Super Decoflex Portable Personal File,23.968
5775,2022-04-12 00:00:00,West,Hon Comfortask Task/Swivel Chairs,638.288
5776,2022-04-12 00:00:00,West,JM Magazine Binder,13.208
5777,2022-12-04 00:00:00,East,GBC Instant Report Kit,15.528
5778,2022-12-04 00:00:00,West,Xerox 1915,104.85
5779,2020-11-11 00:00:00,West,50 Colored Long Pencils,30.48
5780,2020-11-11 00:00:00,West,Hon Olson Stacker Stools,112.648
5781,2021-04-02 00:00:00,West,"Vtech AT&T CL2940 Corded Speakerphone, Black",71.976
5782,2021-12-12 00:00:00,West,Newell 311,2.21
5783,2021-12-12 00:00:00,West,Peel & Seel Envelopes,15.52
5784,2021-12-12 00:00:00,West,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",36.44
5785,2023-10-02 00:00:00,West,O'Sullivan 4-Shelf Bookcase in Odessa Pine,217.764
5786,2023-10-02 00:00:00,West,Acme Softgrip Scissors,39.072
5787,2023-10-02 00:00:00,West,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",22.638
5788,2023-10-02 00:00:00,West,Berol Giant Pencil Sharpener,95.144
5789,2023-04-10 00:00:00,South,Stackable Trays,12.32
5790,2023-04-10 00:00:00,South,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",4.419
5791,2023-09-29 00:00:00,West,Advantus Plastic Paper Clips,35
5792,2023-09-29 00:00:00,West,"Leather Task Chair, Black",72.784
5793,2023-09-29 00:00:00,West,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84
5794,2023-09-29 00:00:00,West,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75
5795,2023-09-29 00:00:00,West,Binding Machine Supplies,46.672
5796,2020-09-29 00:00:00,East,"Dual Level, Single-Width Filing Carts",1395.54
5797,2020-09-29 00:00:00,East,"Seth Thomas 14"" Putty-Colored Wall Clock",117.36
5798,2020-09-29 00:00:00,East,Avery 48,18.9
5799,2020-09-29 00:00:00,East,White Computer Printout Paper by Universal,77.52
5800,2020-08-20 00:00:00,Central,"Global Leather and Oak Executive Chair, Black",421.372
5801,2020-07-11 00:00:00,Central,Polycom VVX 310 VoIP phone,575.968
5802,2020-07-11 00:00:00,Central,Xerox 200,10.368
5803,2021-03-22 00:00:00,West,Square Credit Card Reader,15.984
5804,2023-05-12 00:00:00,East,Newell 347,10.272
5805,2023-11-13 00:00:00,Central,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792
5806,2023-11-13 00:00:00,Central,"Bush Westfield Collection Bookcases, Fully Assembled",205.9992
5807,2022-09-04 00:00:00,South,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192
5808,2022-09-04 00:00:00,South,Belkin 5 Outlet SurgeMaster Power Centers,87.168
5809,2022-09-04 00:00:00,South,Prismacolor Color Pencil Set,31.744
5810,2022-02-06 00:00:00,South,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.224
5811,2021-03-22 00:00:00,West,Easy-staple paper,105.52
5812,2021-03-22 00:00:00,West,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96
5813,2021-03-22 00:00:00,West,ClearOne CHATAttach 160 - speaker phone,1487.976
5814,2021-07-02 00:00:00,East,Xerox 209,19.44
5815,2021-06-15 00:00:00,South,Belkin Standard 104 key USB Keyboard,11.672
5816,2020-11-26 00:00:00,East,ClearSounds CSC500 Amplified Spirit Phone Corded phone,279.96
5817,2020-11-26 00:00:00,East,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",12.912
5818,2020-11-26 00:00:00,East,Pressboard Data Binders by Wilson Jones,17.088
5819,2020-11-26 00:00:00,East,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",93.15
5820,2020-11-26 00:00:00,East,Avery File Folder Labels,11.52
5821,2023-05-12 00:00:00,West,Compact Automatic Electric Letter Opener,238.62
5822,2023-05-12 00:00:00,West,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,7.77
5823,2023-05-12 00:00:00,West,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48
5824,2023-05-12 00:00:00,West,"DXL Angle-View Binders with Locking Rings, Black",19.168
5825,2020-05-02 00:00:00,East,Belkin 6 Outlet Metallic Surge Strip,26.136
5826,2023-09-03 00:00:00,East,Xerox 189,419.4
5827,2023-09-03 00:00:00,East,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.801
5828,2023-09-03 00:00:00,East,Global Low Back Tilter Chair,181.764
5829,2023-09-03 00:00:00,East,Prang Drawing Pencil Set,5.56
5830,2022-12-03 00:00:00,Central,Hon 5100 Series Wood Tables,581.96
5831,2022-12-03 00:00:00,Central,"Global Stack Chair with Arms, Black",29.98
5832,2021-07-18 00:00:00,West,Logitech G35 7.1-Channel Surround Sound Headset,519.96
5833,2022-07-21 00:00:00,South,Avery 494,6.264
5834,2022-07-21 00:00:00,South,"Leather Task Chair, Black",363.92
5835,2021-06-09 00:00:00,South,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",64.2
5836,2021-06-09 00:00:00,South,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",38.52
5837,2021-06-09 00:00:00,South,Logitech Keyboard K120,72.6
5838,2023-11-27 00:00:00,West,Griffin GC17055 Auxiliary Audio Cable,57.568
5839,2021-03-27 00:00:00,West,Rogers Profile Extra Capacity Storage Tub,83.7
5840,2021-09-22 00:00:00,South,Xerox 214,32.4
5841,2021-09-22 00:00:00,South,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",47.98
5842,2021-11-17 00:00:00,West,RCA ViSYS 25825 Wireless digital phone,415.968
5843,2021-11-17 00:00:00,West,Carina Media Storage Towers in Natural & Black,304.9
5844,2021-11-17 00:00:00,West,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96
5845,2021-11-17 00:00:00,West,Fellowes Recycled Storage Drawers,777.21
5846,2021-11-17 00:00:00,West,Xerox 203,32.4
5847,2021-11-17 00:00:00,West,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.568
5848,2021-11-17 00:00:00,West,Advantus Panel Wall Certificate Holder - 8.5x11,36.6
5849,2021-11-10 00:00:00,Central,Hoover Shoulder Vac Commercial Portable Vacuum,715.64
5850,2021-11-10 00:00:00,Central,Tennsco 6- and 18-Compartment Lockers,795.51
5851,2021-11-10 00:00:00,Central,Sharp 1540cs Digital Laser Copier,549.99
5852,2021-11-10 00:00:00,Central,GBC Standard Therm-A-Bind Covers,74.76
5853,2021-11-10 00:00:00,Central,Staple-based wall hangings,29.22
5854,2020-09-10 00:00:00,South,Tuff Stuff Recycled Round Ring Binders,9.64
5855,2021-08-05 00:00:00,Central,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488
5856,2021-08-05 00:00:00,Central,Stiletto Hand Letter Openers,23.04
5857,2021-08-05 00:00:00,Central,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1.362
5858,2021-08-05 00:00:00,Central,"Eldon Expressions Wood Desk Accessories, Oak",14.76
5859,2023-09-03 00:00:00,West,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666
5860,2021-11-01 00:00:00,South,"Iceberg OfficeWorks 42"" Round Tables",301.96
5861,2021-04-29 00:00:00,East,Xerox 1949,7.968
5862,2022-05-01 00:00:00,South,Xerox 1914,109.92
5863,2022-05-01 00:00:00,South,Xerox 1994,19.44
5864,2022-05-01 00:00:00,South,DIXON Ticonderoga Erasable Checking Pencils,11.16
5865,2020-08-05 00:00:00,East,Fellowes Advanced Computer Series Surge Protectors,79.47
5867,2020-08-05 00:00:00,East,Hon GuestStacker Chair,1133.35
5868,2022-01-04 00:00:00,East,Newell 312,4.672
5869,2022-01-04 00:00:00,East,Avery Arch Ring Binders,104.58
5870,2022-11-07 00:00:00,West,Global Troy Executive Leather Low-Back Tilter,1603.136
5871,2022-06-14 00:00:00,West,"Bush Cubix Conference Tables, Fully Assembled",1293.488
5872,2022-09-24 00:00:00,Central,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95
5873,2023-03-30 00:00:00,South,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",59.76
5874,2023-06-04 00:00:00,South,GBC VeloBind Cover Sets,108.08
5875,2023-06-04 00:00:00,South,Insertable Tab Indexes For Data Binders,9.54
5876,2021-04-07 00:00:00,East,Newell 331,11.736
5877,2020-05-21 00:00:00,East,GBC ProClick Punch Binding System,447.86
5878,2020-05-21 00:00:00,East,Xerox 1992,17.94
5879,2020-05-21 00:00:00,East,Belkin 8 Outlet Surge Protector,245.88
5880,2022-09-05 00:00:00,East,Xerox 1885,192.16
5881,2022-09-18 00:00:00,West,Global Troy Executive Leather Low-Back Tilter,801.568
5882,2022-09-18 00:00:00,West,Xerox 1945,368.91
5883,2022-09-18 00:00:00,West,"Global High-Back Leather Tilter, Burgundy",885.528
5884,2022-03-13 00:00:00,West,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28
5885,2022-03-13 00:00:00,West,High Speed Automatic Electric Letter Opener,4912.59
5886,2020-10-16 00:00:00,West,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,14.352
5887,2020-10-16 00:00:00,West,Logitech Illuminated - Keyboard,179.97
5888,2023-10-08 00:00:00,East,"SAFCO Mobile Desk Side File, Wire Frame",42.76
5889,2021-05-07 00:00:00,South,Xerox 1902,45.68
5890,2022-04-14 00:00:00,East,GBC ProClick Spines for 32-Hole Punch,25.06
5891,2022-11-21 00:00:00,Central,Xerox 1910,38.432
5892,2022-11-21 00:00:00,Central,"Tenex Personal Project File with Scoop Front Design, Black",21.568
5893,2022-11-21 00:00:00,Central,Lenovo 17-Key USB Numeric Keypad,81.576
5894,2023-09-10 00:00:00,South,Wilson Jones Suede Grain Vinyl Binders,2.78
5895,2023-09-09 00:00:00,West,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87
5896,2020-11-01 00:00:00,West,Avery 475,44.4
5897,2020-11-01 00:00:00,West,Easy-staple paper,21.4
5898,2022-04-03 00:00:00,Central,"Seth Thomas 13 1/2"" Wall Clock",71.12
5899,2022-04-03 00:00:00,Central,Plantronics Voyager Pro HD - Bluetooth Headset,259.96
5900,2023-01-12 00:00:00,West,Staple envelope,9.78
5901,2021-11-20 00:00:00,West,Cardinal Poly Pocket Divider Pockets for Ring Binders,24.192
5902,2022-11-27 00:00:00,East,Ultra Door Pull Handle,31.56
5903,2023-11-06 00:00:00,West,Xerox 191,59.94
5904,2023-11-06 00:00:00,West,Easy-staple paper,45.36
5905,2023-11-06 00:00:00,West,Astroparche Fine Business Paper,26.4
5906,2023-11-06 00:00:00,West,Avery 503,41.4
5907,2023-11-06 00:00:00,West,Kingston Digital DataTraveler 32GB USB 2.0,16.95
5908,2022-12-02 00:00:00,West,GBC VeloBind Cover Sets,24.704
5909,2022-12-02 00:00:00,West,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7
5910,2022-12-02 00:00:00,West,"Eldon Regeneration Recycled Desk Accessories, Black",14.52
5911,2022-12-02 00:00:00,West,Satellite Sectional Post Binders,104.184
5912,2022-12-17 00:00:00,West,"Personal Filing Tote with Lid, Black/Gray",46.53
5913,2020-08-24 00:00:00,South,Acme Titanium Bonded Scissors,25.5
5914,2021-09-17 00:00:00,East,Woodgrain Magazine Files by Perma,14.9
5915,2021-09-17 00:00:00,East,Avery 485,87.71
5916,2021-09-17 00:00:00,East,Office Star Flex Back Scooter Chair with White Frame,199.764
5917,2021-09-17 00:00:00,East,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,94.6
5919,2021-09-17 00:00:00,East,DMI Eclipse Executive Suite Bookcases,2003.92
5920,2021-09-17 00:00:00,East,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97
5921,2021-09-17 00:00:00,East,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9
5922,2021-09-17 00:00:00,East,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96
5923,2021-09-17 00:00:00,East,ARKON Windshield Dashboard Air Vent Car Mount Holder,67.8
5924,2022-11-26 00:00:00,East,"Bevis Oval Conference Table, Walnut",313.176
5925,2023-11-19 00:00:00,South,Newell 349,22.96
5926,2023-06-03 00:00:00,West,Plantronics Audio 995 Wireless Stereo Headset,1099.5
5927,2020-04-08 00:00:00,South,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92
5928,2020-10-11 00:00:00,South,Self-Adhesive Address Labels for Typewriters by Universal,7.31
5929,2020-10-11 00:00:00,South,Eldon Pizzaz Desk Accessories,8.92
5930,2023-07-07 00:00:00,East,O'Sullivan 3-Shelf Heavy-Duty Bookcases,87.21
5931,2023-07-07 00:00:00,East,Xerox 216,15.552
5932,2023-07-07 00:00:00,East,Apple iPhone 5S,683.988
5933,2023-07-07 00:00:00,East,Plastic Stacking Crates & Casters,13.392
5934,2023-07-07 00:00:00,East,AmazonBasics 3-Button USB Wired Mouse,16.776
5935,2023-07-07 00:00:00,East,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,527.92
5937,2022-07-04 00:00:00,West,Avaya 4621SW VoIP phone,177.48
5938,2022-07-04 00:00:00,West,OtterBox Defender Series Case - Samsung Galaxy S4,71.976
5939,2023-05-19 00:00:00,Central,Jabra Supreme Plus Driver Edition Headset,95.992
5940,2023-05-19 00:00:00,Central,Avery 491,13.216
5941,2023-10-12 00:00:00,West,SanDisk Cruzer 64 GB USB Flash Drive,435.84
5942,2023-10-12 00:00:00,West,Newell 343,5.88
5943,2022-08-06 00:00:00,West,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,211.168
5944,2020-08-25 00:00:00,West,"Eldon 200 Class Desk Accessories, Smoke",6.28
5945,2020-08-25 00:00:00,West,SanDisk Cruzer 32 GB USB Flash Drive,95.1
5946,2020-08-25 00:00:00,West,Xerox 23,25.92
5946,2021-09-17 00:00:00,East,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",7312.134
5947,2020-08-25 00:00:00,West,Portable Personal File Box,48.84
5948,2021-09-14 00:00:00,Central,Wilson Jones Impact Binders,25.9
5949,2023-03-05 00:00:00,South,Laser & Ink Jet Business Envelopes,42.68
5950,2023-03-05 00:00:00,South,Logitech G700s Rechargeable Gaming Mouse,299.97
5951,2023-03-05 00:00:00,South,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24
5952,2023-03-05 00:00:00,South,Ibico Recycled Linen-Style Covers,234.36
5953,2023-04-15 00:00:00,Central,Xerox 207,20.736
5954,2020-03-30 00:00:00,East,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",10.5
5955,2020-11-11 00:00:00,East,"GE 4 Foot Flourescent Tube, 40 Watt",23.968
5956,2020-11-11 00:00:00,East,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",521.96
5957,2022-03-12 00:00:00,West,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",676.55
5958,2022-03-12 00:00:00,West,Euro-Pro Shark Turbo Vacuum,154.9
5959,2022-03-12 00:00:00,West,Security-Tint Envelopes,30.56
5960,2022-03-12 00:00:00,West,Hon 4070 Series Pagoda Round Back Stacking Chairs,770.352
5961,2023-02-09 00:00:00,West,"Master Big Foot Doorstop, Beige",21.12
5962,2020-11-11 00:00:00,West,Mophie Juice Pack Helium for iPhone,575.928
5963,2020-11-11 00:00:00,West,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78
5964,2020-11-11 00:00:00,West,Xerox 1979,123.92
5965,2023-08-20 00:00:00,West,Acme Kleencut Forged Steel Scissors,17.22
5966,2023-08-20 00:00:00,West,"Companion Letter/Legal File, Black",226.56
5967,2023-08-20 00:00:00,West,Plantronics Encore H101 Dual Earpieces Headset,107.88
5968,2022-01-15 00:00:00,East,Xerox 1893,81.98
5969,2020-07-20 00:00:00,West,Xerox 189,104.85
5970,2020-07-20 00:00:00,West,Wilson Jones Custom Binder Spines & Labels,8.704
5971,2020-07-20 00:00:00,West,Xerox 1897,19.92
5972,2020-07-20 00:00:00,West,Nu-Dell Leatherette Frames,43.02
5973,2023-02-06 00:00:00,East,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",240.784
5974,2021-12-25 00:00:00,East,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,414.96
5975,2022-10-08 00:00:00,South,Fellowes Econo/Stor Drawers,387.72
5976,2023-07-13 00:00:00,Central,Standard Rollaway File with Lock,360.38
5977,2023-07-13 00:00:00,Central,Strathmore Photo Mount Cards,13.56
5978,2023-04-24 00:00:00,West,AT&T 841000 Phone,552
5979,2020-09-07 00:00:00,Central,KI Adjustable-Height Table,429.9
5980,2020-09-07 00:00:00,Central,Avery Recycled Flexi-View Covers for Binding Systems,32.06
5981,2020-09-07 00:00:00,Central,"Padded Folding Chairs, Black, 4/Carton",161.96
5982,2020-09-07 00:00:00,Central,Akro-Mils 12-Gallon Tote,19.86
5983,2022-11-21 00:00:00,East,Xerox 1975,12.96
5984,2023-09-16 00:00:00,East,Xerox 1927,20.544
5985,2022-07-19 00:00:00,South,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58
5986,2022-07-19 00:00:00,South,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56
5987,2022-07-19 00:00:00,South,Rogers Deluxe File Chest,87.92
5988,2022-07-19 00:00:00,South,Xerox 1893,245.94
5989,2022-07-19 00:00:00,South,Avery Printable Repositionable Plastic Tabs,8.6
5990,2022-07-19 00:00:00,South,Hon 4-Shelf Metal Bookcases,504.9
5991,2023-09-15 00:00:00,West,GBC DocuBind 200 Manual Binding Machine,2357.488
5992,2023-09-15 00:00:00,West,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,369.544
5993,2023-09-15 00:00:00,West,Global Deluxe Steno Chair,184.752
5994,2022-12-11 00:00:00,East,Acco Perma 4000 Stacking Storage Drawers,64.96
5995,2022-12-11 00:00:00,East,"Elite 5"" Scissors",13.52
5996,2022-12-11 00:00:00,East,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43
5997,2022-12-11 00:00:00,East,"Belkin 325VA UPS Surge Protector, 6'",387.136
5998,2022-12-11 00:00:00,East,"Lesro Round Back Collection Coffee Table, End Table",328.59
5999,2020-12-10 00:00:00,West,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.352
6000,2020-12-10 00:00:00,West,Xerox 1931,25.92
6001,2020-12-10 00:00:00,West,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36
6002,2020-12-13 00:00:00,West,"Electrix Incandescent Magnifying Lamp, Black",87.96
6003,2020-12-13 00:00:00,West,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214
6004,2023-09-21 00:00:00,South,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294
6005,2023-09-07 00:00:00,West,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76
6006,2021-11-02 00:00:00,East,"Global Armless Task Chair, Royal Blue",109.764
6007,2023-12-11 00:00:00,East,Plantronics MX500i Earset,128.85
6008,2023-04-01 00:00:00,South,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95
6009,2021-12-30 00:00:00,West,Xerox 1929,68.52
6010,2021-12-30 00:00:00,West,2300 Heavy-Duty Transfer File Systems by Perma,74.94
6011,2021-12-30 00:00:00,West,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56
6012,2021-12-30 00:00:00,West,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44
6013,2021-12-30 00:00:00,West,Cisco SPA 502G IP Phone,287.88
6014,2022-03-10 00:00:00,West,Rediform Voice Mail Log Books,14.9
6015,2022-03-10 00:00:00,West,Apple iPhone 5,4158.912
6016,2020-04-06 00:00:00,West,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96
6017,2020-04-06 00:00:00,West,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11
6018,2020-04-06 00:00:00,West,Xerox 211,19.44
6019,2020-04-06 00:00:00,West,Xerox 194,55.48
