Order ID,Order Date,Ship Date,Shipping ID,Customer ID,Postal Code ID,Product ID,Shipping Duration,Sales,Quantity,Discount,Profit,Regional Sales Manager ID
US-2019-132423,15/04/2019,19/04/2019,4,MY-18295,416,OFF-FA-10002988,4,8.04,5,20%,2.91,3
US-2019-132423,15/04/2019,19/04/2019,4,MY-18295,416,OFF-AR-10001221,4,33.49,7,20%,5.86,3
US-2019-123750,15/04/2019,21/04/2019,4,RB-19795,121,OFF-BI-10004584,6,189.59,2,70%,-145.35,4
CA-2019-117849,15/04/2019,17/04/2019,3,JK-16120,544,OFF-PA-10004327,2,143.7,3,0%,68.98,1
CA-2019-136406,15/04/2019,17/04/2019,3,BD-11320,579,FUR-CH-10002024,2,"1,121.57",2,20%,0,1
US-2019-123750,15/04/2019,21/04/2019,4,RB-19795,121,TEC-AC-10004659,6,408.74,7,20%,76.64,4
US-2019-123750,15/04/2019,21/04/2019,4,RB-19795,121,TEC-AC-10004659,6,291.96,5,20%,54.74,4
US-2019-123750,15/04/2019,21/04/2019,4,RB-19795,121,OFF-ST-10000617,6,4.77,2,20%,-0.77,4
CA-2019-166282,16/04/2019,22/04/2019,4,PK-19075,198,OFF-PA-10003022,6,123.09,7,20%,40,4
US-2019-107440,16/04/2019,20/04/2019,4,BS-11365,50,OFF-BI-10002432,4,25.3,5,0%,11.89,2
US-2019-107440,16/04/2019,20/04/2019,4,BS-11365,50,TEC-MA-10001047,4,"9,099.93",7,0%,"2,365.98",2
US-2019-164588,16/04/2019,23/04/2019,4,AP-10915,145,OFF-AR-10003056,7,12.84,3,0%,3.72,4
CA-2019-105473,16/04/2019,18/04/2019,3,BM-11785,623,OFF-SU-10003567,2,28.8,3,0%,0.86,1
CA-2019-166282,16/04/2019,22/04/2019,4,PK-19075,198,TEC-AC-10004209,6,35.17,4,20%,8.35,4
US-2019-107440,16/04/2019,20/04/2019,4,BS-11365,50,FUR-FU-10000550,4,9.96,2,0%,3.29,2
US-2019-133508,17/04/2019,21/04/2019,4,SW-20350,374,OFF-FA-10000134,4,29.05,5,0%,9.01,3
CA-2019-149111,17/04/2019,21/04/2019,3,BF-11170,116,TEC-PH-10003092,4,36.79,1,20%,4.14,4
CA-2019-149111,17/04/2019,21/04/2019,3,BF-11170,116,FUR-FU-10000206,4,18.62,8,20%,6.29,4
US-2019-159415,17/04/2019,22/04/2019,4,CS-12175,206,FUR-FU-10003798,5,79.12,5,20%,13.85,4
CA-2019-108735,17/04/2019,21/04/2019,4,JM-15535,527,FUR-BO-10003441,4,257.5,3,15%,24.24,1
CA-2019-144785,18/04/2019,23/04/2019,4,CS-12490,53,OFF-SU-10004290,5,6.84,1,0%,1.85,2
CA-2019-139381,18/04/2019,22/04/2019,4,RF-19840,103,OFF-AP-10001271,4,203.92,4,0%,55.06,4
CA-2019-139381,18/04/2019,22/04/2019,4,RF-19840,103,TEC-PH-10004924,4,29.56,4,0%,7.98,4
CA-2019-144785,18/04/2019,23/04/2019,4,CS-12490,53,OFF-AR-10001573,5,6.99,3,0%,2.03,2
CA-2019-155551,18/04/2019,23/04/2019,4,CR-12580,334,OFF-PA-10001560,5,9.66,2,20%,3.26,3
CA-2019-155551,18/04/2019,23/04/2019,4,CR-12580,334,OFF-ST-10003656,5,230.38,3,20%,-48.95,3
CA-2019-125087,18/04/2019,23/04/2019,4,TH-21115,425,OFF-ST-10001780,5,"1,554.94",3,20%,77.75,3
CA-2019-125087,18/04/2019,23/04/2019,4,TH-21115,425,FUR-CH-10002880,5,344.37,4,30%,-93.47,3
CA-2019-125087,18/04/2019,23/04/2019,4,TH-21115,425,FUR-FU-10004748,5,127.88,5,60%,-67.14,3
US-2019-115819,19/04/2019,24/04/2019,3,JO-15280,520,OFF-BI-10000050,5,5.84,1,20%,1.97,1
CA-2019-109666,19/04/2019,26/04/2019,4,KM-16720,56,OFF-SU-10001218,7,54.9,5,0%,15.37,2
CA-2019-109666,19/04/2019,26/04/2019,4,KM-16720,56,TEC-PH-10004774,7,25.98,2,0%,0.78,2
CA-2019-109666,19/04/2019,26/04/2019,4,KM-16720,56,OFF-AR-10004582,7,3.28,2,0%,1.48,2
CA-2019-109666,19/04/2019,26/04/2019,4,KM-16720,56,OFF-SU-10002522,7,7.76,2,0%,2.25,2
CA-2019-109666,19/04/2019,26/04/2019,4,KM-16720,56,OFF-AR-10004022,7,71.96,2,0%,17.99,2
US-2019-115819,19/04/2019,24/04/2019,3,JO-15280,520,OFF-AR-10000823,5,5.46,3,0%,1.53,1
US-2019-115819,19/04/2019,24/04/2019,3,JO-15280,520,OFF-AR-10004456,5,73.2,5,0%,21.23,1
US-2019-115819,19/04/2019,24/04/2019,3,JO-15280,520,OFF-PA-10002377,5,22.72,4,0%,10.22,1
US-2019-115819,19/04/2019,24/04/2019,3,JO-15280,520,TEC-PH-10004700,5,39.96,5,20%,12.99,1
CA-2019-109666,19/04/2019,26/04/2019,4,KM-16720,56,OFF-ST-10000991,7,459.88,4,0%,13.8,2
US-2019-115819,19/04/2019,24/04/2019,3,JO-15280,520,OFF-BI-10000591,5,9.34,3,20%,3.27,1
CA-2019-109666,19/04/2019,26/04/2019,4,KM-16720,56,OFF-BI-10000174,7,9.28,2,20%,3.25,2
US-2019-161396,19/04/2019,25/04/2019,4,GM-14455,223,OFF-PA-10000418,6,419.4,5,20%,146.79,2
US-2019-161396,19/04/2019,25/04/2019,4,GM-14455,223,FUR-TA-10002622,6,205.18,2,40%,-58.13,2
CA-2019-146423,21/04/2019,21/04/2019,2,BT-11680,30,OFF-PA-10003797,0,51.84,8,0%,24.88,2
CA-2019-146423,21/04/2019,21/04/2019,2,BT-11680,30,OFF-AR-10004817,0,15.48,3,0%,4.49,2
CA-2019-151498,21/04/2019,24/04/2019,1,DN-13690,623,OFF-BI-10004967,3,8.32,5,20%,2.81,1
US-2019-103646,21/04/2019,26/04/2019,4,SP-20545,348,OFF-ST-10000563,5,102.34,4,20%,-12.79,3
US-2019-103646,21/04/2019,26/04/2019,4,SP-20545,348,OFF-BI-10002854,5,44.85,8,80%,-67.27,3
US-2019-103646,21/04/2019,26/04/2019,4,SP-20545,348,OFF-AP-10004487,5,48.79,3,80%,-126.86,3
CA-2019-147578,22/04/2019,26/04/2019,3,PG-18895,580,FUR-FU-10001889,4,31.56,3,0%,10.41,1
CA-2019-113061,22/04/2019,26/04/2019,4,EL-13735,365,FUR-FU-10003975,4,86.62,2,0%,8.66,3
CA-2019-101329,22/04/2019,29/04/2019,4,MM-17920,67,OFF-AR-10000614,7,32.13,9,0%,8.35,2
CA-2019-101329,22/04/2019,29/04/2019,4,MM-17920,67,OFF-AR-10003190,7,2.88,1,0%,0.81,2
CA-2019-109869,22/04/2019,29/04/2019,4,TN-21040,490,FUR-FU-10000023,7,23.56,5,20%,7.07,1
CA-2019-109869,22/04/2019,29/04/2019,4,TN-21040,490,OFF-SU-10003505,7,185.38,2,20%,-34.76,1
CA-2019-109869,22/04/2019,29/04/2019,4,TN-21040,490,OFF-AP-10002578,7,78.27,2,20%,5.87,1
CA-2019-109057,22/04/2019,27/04/2019,4,TT-21460,344,OFF-ST-10002406,5,23.95,2,20%,2.4,3
CA-2019-109869,22/04/2019,29/04/2019,4,TN-21040,490,FUR-TA-10001889,7,"1,272.63",6,50%,-814.48,1
CA-2019-109869,22/04/2019,29/04/2019,4,TN-21040,490,OFF-BI-10000315,7,28.49,5,70%,-20.89,1
CA-2019-126270,23/04/2019,27/04/2019,4,AF-10870,560,OFF-EN-10004386,4,71.97,3,0%,35.99,1
CA-2019-124149,23/04/2019,26/04/2019,1,MJ-17740,222,OFF-PA-10002421,3,108.34,6,20%,37.92,2
CA-2019-124149,23/04/2019,26/04/2019,1,MJ-17740,222,OFF-ST-10000760,3,55.92,5,20%,6.29,2
CA-2019-124149,23/04/2019,26/04/2019,1,MJ-17740,222,OFF-PA-10002923,3,78.3,2,20%,29.36,2
CA-2019-162138,23/04/2019,27/04/2019,4,GK-14620,548,TEC-AC-10001908,4,99.99,1,0%,35,1
CA-2019-130001,23/04/2019,28/04/2019,4,HK-14890,123,OFF-PA-10002666,5,36.24,5,20%,11.33,4
CA-2019-162138,23/04/2019,27/04/2019,4,GK-14620,548,OFF-BI-10004593,4,251.52,6,20%,81.74,1
CA-2019-126270,23/04/2019,27/04/2019,4,AF-10870,560,OFF-BI-10002764,4,18.09,7,20%,6.56,1
CA-2019-149279,24/04/2019,28/04/2019,4,CL-12700,471,OFF-BI-10004040,4,3.11,2,70%,-2.18,1
CA-2019-168081,24/04/2019,27/04/2019,3,CA-12055,425,TEC-AC-10003174,3,258.7,3,20%,64.67,3
CA-2019-138933,24/04/2019,27/04/2019,1,JL-15130,552,OFF-BI-10003355,3,3.98,1,20%,1.39,1
CA-2019-149279,24/04/2019,28/04/2019,4,CL-12700,471,FUR-CH-10004287,4,"1,325.76",6,20%,149.15,1
CA-2019-149279,24/04/2019,28/04/2019,4,CL-12700,471,OFF-PA-10003441,4,15.55,3,20%,5.44,1
US-2019-150147,25/04/2019,29/04/2019,3,JL-15850,81,OFF-BI-10001982,4,4.9,3,70%,-3.43,2
US-2019-150147,25/04/2019,29/04/2019,3,JL-15850,81,TEC-PH-10004614,4,82.8,2,40%,-20.7,2
US-2019-150147,25/04/2019,29/04/2019,3,JL-15850,81,OFF-BI-10001153,4,20.72,2,70%,-13.82,2
CA-2019-139556,26/04/2019,01/05/2019,4,DB-13360,53,FUR-CH-10004983,5,434.65,3,10%,62.78,2
CA-2019-167605,28/04/2019,30/04/2019,3,RB-19570,335,FUR-FU-10001602,2,30.34,2,60%,-31.86,3
CA-2019-137204,28/04/2019,05/05/2019,4,BO-11350,519,FUR-CH-10002304,7,41.57,2,20%,2.6,1
CA-2019-161816,28/04/2019,01/05/2019,1,NB-18655,411,TEC-PH-10003012,3,369.58,3,20%,41.58,3
CA-2019-161816,28/04/2019,01/05/2019,1,NB-18655,411,OFF-LA-10004345,3,15.71,4,20%,5.7,3
CA-2019-152814,28/04/2019,02/05/2019,4,EH-14005,465,OFF-PA-10001970,4,29.47,3,20%,9.95,1
CA-2019-154788,30/04/2019,04/05/2019,4,JL-15835,54,OFF-BI-10003314,4,7.71,2,20%,2.8,2
CA-2019-144792,30/04/2019,04/05/2019,4,KD-16615,494,FUR-FU-10002759,4,111.89,7,20%,22.38,1
US-2019-120460,30/04/2019,05/05/2019,4,BF-11170,408,FUR-FU-10004973,5,22.61,3,60%,-10.17,3
CA-2019-101525,01/05/2019,04/05/2019,3,CM-12235,386,OFF-PA-10003936,3,19.44,3,0%,9.33,4
CA-2019-101525,01/05/2019,04/05/2019,3,CM-12235,386,OFF-PA-10001497,3,109.92,2,0%,53.86,4
CA-2019-101525,01/05/2019,04/05/2019,3,CM-12235,386,OFF-AR-10000716,3,11.16,2,0%,4.35,4
CA-2019-164784,01/05/2019,04/05/2019,1,HF-14995,203,OFF-LA-10001569,3,3.98,1,20%,1.29,4
CA-2019-164784,01/05/2019,04/05/2019,1,HF-14995,203,FUR-TA-10004534,3,370.62,3,40%,-142.07,4
CA-2019-164784,01/05/2019,04/05/2019,1,HF-14995,203,OFF-BI-10002954,3,2.74,2,70%,-2.01,4
CA-2019-158155,02/05/2019,06/05/2019,4,EH-13765,53,OFF-BI-10001670,4,90.48,3,20%,33.93,2
CA-2019-158155,02/05/2019,06/05/2019,4,EH-13765,53,OFF-PA-10000533,4,13.08,2,0%,6.02,2
CA-2019-158155,02/05/2019,06/05/2019,4,EH-13765,53,FUR-FU-10002253,4,214.7,5,0%,83.73,2
CA-2019-146836,02/05/2019,02/05/2019,2,CC-12475,55,OFF-ST-10001580,0,44.94,3,0%,12.58,2
CA-2019-146836,02/05/2019,02/05/2019,2,CC-12475,55,OFF-BI-10000315,0,45.58,3,20%,15.95,2
CA-2019-154060,02/05/2019,08/05/2019,4,DL-12865,112,FUR-CH-10002304,6,187.06,9,20%,11.69,4
CA-2019-148698,02/05/2019,07/05/2019,4,BD-11770,425,OFF-AR-10004022,5,86.35,3,20%,5.4,3
CA-2019-104311,02/05/2019,06/05/2019,4,AS-10090,406,OFF-LA-10000973,4,5.04,2,20%,1.76,3
CA-2019-104311,02/05/2019,06/05/2019,4,AS-10090,406,OFF-ST-10000321,4,18.94,3,20%,-3.79,3
CA-2019-104311,02/05/2019,06/05/2019,4,AS-10090,406,OFF-ST-10002957,4,12.67,3,20%,-3.17,3
CA-2019-158155,02/05/2019,06/05/2019,4,EH-13765,53,FUR-FU-10000732,4,12.56,2,0%,4.02,2
CA-2019-109400,02/05/2019,06/05/2019,4,NR-18550,452,FUR-CH-10003298,4,366.74,4,30%,-110.02,3
CA-2019-129280,03/05/2019,05/05/2019,1,SM-20905,220,OFF-LA-10000081,2,6,2,20%,2.1,2
CA-2019-129280,03/05/2019,05/05/2019,1,SM-20905,220,OFF-ST-10002554,2,195.64,5,20%,-44.02,2
CA-2019-129280,03/05/2019,05/05/2019,1,SM-20905,220,FUR-FU-10001876,2,51.97,2,20%,10.39,2
CA-2019-129280,03/05/2019,05/05/2019,1,SM-20905,220,TEC-AC-10002637,2,431.98,3,20%,-75.6,2
CA-2019-129280,03/05/2019,05/05/2019,1,SM-20905,220,TEC-AC-10003832,2,132.52,5,20%,34.79,2
CA-2019-163398,03/05/2019,08/05/2019,4,CB-12415,349,OFF-AR-10003217,5,27.38,7,20%,2.74,3
CA-2019-163398,03/05/2019,08/05/2019,4,CB-12415,349,OFF-BI-10000014,5,2.18,1,80%,-3.6,3
CA-2019-163398,03/05/2019,08/05/2019,4,CB-12415,349,OFF-AP-10002403,5,26.41,3,80%,-71.3,3
CA-2019-129280,03/05/2019,05/05/2019,1,SM-20905,220,TEC-MA-10003589,2,224.94,3,70%,-164.95,2
CA-2019-112676,05/05/2019,08/05/2019,1,PJ-18835,196,OFF-PA-10003971,3,14.35,3,20%,5.2,4
CA-2019-137729,05/05/2019,09/05/2019,4,BF-11005,515,OFF-ST-10001505,4,5.98,1,0%,1.02,1
US-2019-102239,05/05/2019,06/05/2019,1,LW-16990,510,FUR-TA-10003392,1,"1,685.88",6,0%,320.32,1
CA-2019-145247,05/05/2019,07/05/2019,1,ND-18370,211,OFF-PA-10003641,2,79.14,3,0%,36.4,4
CA-2019-126165,05/05/2019,07/05/2019,3,AH-10465,578,FUR-TA-10001676,2,71.09,2,20%,-1.78,1
CA-2019-160500,05/05/2019,08/05/2019,1,DM-13015,537,OFF-BI-10003784,3,6.72,5,20%,2.35,1
CA-2019-160500,05/05/2019,08/05/2019,1,DM-13015,537,FUR-TA-10003748,3,298.78,3,20%,7.47,1
US-2019-102239,05/05/2019,06/05/2019,1,LW-16990,510,OFF-BI-10001890,1,5.73,2,20%,2,1
CA-2019-105662,05/05/2019,09/05/2019,4,RB-19465,151,OFF-PA-10001001,4,93.25,4,20%,31.47,4
US-2019-147991,05/05/2019,09/05/2019,4,ZD-21925,199,FUR-FU-10004270,4,16.72,5,20%,3.34,4
CA-2019-137729,05/05/2019,09/05/2019,4,BF-11005,515,TEC-PH-10001433,4,246.17,3,20%,21.54,1
CA-2019-105662,05/05/2019,09/05/2019,4,RB-19465,151,TEC-PH-10001198,4,177.48,3,20%,19.97,4
CA-2019-118052,06/05/2019,10/05/2019,4,BE-11455,228,OFF-PA-10002581,4,49.57,2,20%,15.49,2
CA-2019-139234,06/05/2019,10/05/2019,4,AF-10870,347,TEC-AC-10004510,4,26.18,2,20%,-3.27,3
CA-2019-118052,06/05/2019,10/05/2019,4,BE-11455,228,FUR-FU-10004848,4,54.71,7,20%,11.63,2
CA-2019-118052,06/05/2019,10/05/2019,4,BE-11455,228,OFF-FA-10004248,4,7.22,2,20%,1.71,2
CA-2019-137393,06/05/2019,10/05/2019,4,GM-14500,570,FUR-FU-10001617,4,41.6,4,0%,14.14,1
CA-2019-139234,06/05/2019,10/05/2019,4,AF-10870,347,OFF-BI-10000773,4,3.21,2,80%,-5.29,3
US-2019-146857,06/05/2019,08/05/2019,3,BE-11455,367,OFF-AP-10001205,2,54.48,1,0%,15.25,3
CA-2019-128818,07/05/2019,11/05/2019,4,CJ-12010,53,FUR-FU-10001940,4,63.68,8,0%,28.02,2
CA-2019-128818,07/05/2019,11/05/2019,4,CJ-12010,53,OFF-LA-10003923,4,44.4,3,0%,22.2,2
CA-2019-128818,07/05/2019,11/05/2019,4,CJ-12010,53,TEC-MA-10000488,4,"3,999.95",5,0%,"1,159.99",2
CA-2019-128818,07/05/2019,11/05/2019,4,CJ-12010,53,TEC-AC-10001767,4,199.95,5,0%,21.99,2
CA-2019-128818,07/05/2019,11/05/2019,4,CJ-12010,53,OFF-BI-10000309,4,85.23,7,20%,30.9,2
CA-2019-128818,07/05/2019,11/05/2019,4,CJ-12010,53,FUR-CH-10002084,4,442.76,4,10%,59.04,2
CA-2019-164672,08/05/2019,13/05/2019,3,GB-14530,87,FUR-FU-10001488,5,211.96,2,0%,42.39,2
CA-2019-111696,08/05/2019,10/05/2019,1,TB-21625,515,OFF-PA-10002751,2,17.94,3,0%,8.07,1
CA-2019-106530,08/05/2019,08/05/2019,2,CL-12565,230,OFF-ST-10002011,0,"1,006.06",3,20%,88.03,2
CA-2019-106530,08/05/2019,08/05/2019,2,CL-12565,230,OFF-PA-10002986,0,10.69,2,20%,3.74,2
CA-2019-106530,08/05/2019,08/05/2019,2,CL-12565,230,OFF-PA-10004451,0,10.37,2,20%,3.63,2
CA-2019-106530,08/05/2019,08/05/2019,2,CL-12565,230,OFF-ST-10000649,0,25.12,2,20%,1.57,2
CA-2019-106530,08/05/2019,08/05/2019,2,CL-12565,230,TEC-AC-10001465,0,58.11,2,20%,7.26,2
CA-2019-112382,09/05/2019,13/05/2019,4,MB-18085,423,TEC-PH-10001552,4,19.14,2,20%,1.91,3
CA-2019-161158,09/05/2019,13/05/2019,4,PS-18970,55,OFF-AR-10000462,4,8,5,0%,3.44,2
US-2019-159093,09/05/2019,14/05/2019,4,RS-19420,518,OFF-PA-10001260,5,32.04,4,0%,14.42,1
CA-2019-169166,09/05/2019,14/05/2019,4,SS-20590,623,TEC-AC-10000991,5,93.98,2,0%,13.16,1
CA-2019-159765,09/05/2019,12/05/2019,3,TH-21100,108,OFF-AR-10003514,3,27.86,7,0%,9.19,4
CA-2019-109176,09/05/2019,15/05/2019,4,JW-16075,82,OFF-EN-10003134,6,9.34,1,20%,3.5,2
CA-2019-109176,09/05/2019,15/05/2019,4,JW-16075,82,OFF-AR-10001955,6,79.36,5,20%,9.92,2
US-2019-144057,09/05/2019,13/05/2019,4,CV-12805,451,OFF-PA-10004327,4,76.64,2,20%,26.82,3
US-2019-144057,09/05/2019,13/05/2019,4,CV-12805,451,OFF-ST-10001490,4,856.66,6,20%,107.08,3
US-2019-144057,09/05/2019,13/05/2019,4,CV-12805,451,OFF-BI-10002852,4,13.18,4,80%,-20.44,3
US-2019-144057,09/05/2019,13/05/2019,4,CV-12805,451,OFF-AP-10000390,4,48.78,4,80%,-131.72,3
US-2019-144057,09/05/2019,13/05/2019,4,CV-12805,451,OFF-BI-10002353,4,18.53,6,80%,-27.79,3
CA-2019-117625,10/05/2019,15/05/2019,4,GM-14500,347,OFF-EN-10001535,5,7.07,2,20%,2.39,3
CA-2019-133816,10/05/2019,13/05/2019,3,CS-12400,81,TEC-PH-10001795,3,743.99,2,40%,-124,2
CA-2019-161543,10/05/2019,16/05/2019,4,RD-19720,622,OFF-PA-10003971,6,11.96,2,0%,5.86,1
CA-2019-162733,11/05/2019,12/05/2019,1,TT-21070,519,OFF-PA-10002751,1,5.98,1,0%,2.69,1
CA-2019-100510,12/05/2019,17/05/2019,4,HM-14860,55,TEC-PH-10001835,5,631.96,4,0%,303.34,2
CA-2019-167416,12/05/2019,17/05/2019,4,JM-15580,622,OFF-EN-10001141,5,54.9,5,0%,26.9,1
CA-2019-100510,12/05/2019,17/05/2019,4,HM-14860,55,FUR-FU-10000320,5,10.02,3,0%,4.41,2
US-2019-101196,12/05/2019,17/05/2019,4,FM-14215,82,OFF-ST-10004804,5,82.37,2,20%,-19.56,2
CA-2019-109911,12/05/2019,16/05/2019,4,VG-21805,105,OFF-AR-10001662,4,10.96,4,0%,2.96,4
US-2019-123610,12/05/2019,16/05/2019,4,VM-21835,563,OFF-AP-10002222,4,8.67,1,0%,2.34,1
US-2019-123610,12/05/2019,16/05/2019,4,VM-21835,563,TEC-AC-10004518,4,120,6,0%,46.8,1
US-2019-148901,14/05/2019,19/05/2019,4,MK-17905,150,OFF-AR-10002467,5,4.77,2,20%,0.42,4
CA-2019-108224,14/05/2019,14/05/2019,2,TH-21235,499,TEC-AC-10003832,0,185.53,7,20%,48.7,1
US-2019-148901,14/05/2019,19/05/2019,4,MK-17905,150,TEC-PH-10003988,5,43.6,5,20%,4.36,4
US-2019-148901,14/05/2019,19/05/2019,4,MK-17905,150,OFF-PA-10004983,5,31.1,6,20%,10.89,4
CA-2019-141019,14/05/2019,14/05/2019,2,LH-17155,240,FUR-FU-10002937,0,79.38,1,20%,29.77,2
US-2019-148901,14/05/2019,19/05/2019,4,MK-17905,150,FUR-FU-10002396,5,30.19,3,20%,8.3,4
US-2019-148901,14/05/2019,19/05/2019,4,MK-17905,150,OFF-BI-10004002,5,10.38,2,70%,-7.61,4
US-2019-148901,14/05/2019,19/05/2019,4,MK-17905,150,OFF-BI-10002309,5,13.39,8,70%,-9.82,4
US-2019-148901,14/05/2019,19/05/2019,4,MK-17905,150,OFF-BI-10001718,5,57.58,3,70%,-44.15,4
CA-2019-141180,15/05/2019,19/05/2019,3,DP-13000,171,OFF-BI-10000301,4,7.76,4,70%,-5.18,4
US-2019-146570,15/05/2019,20/05/2019,4,SN-20710,208,OFF-BI-10001718,5,511.84,8,0%,240.56,4
US-2019-146570,15/05/2019,20/05/2019,4,SN-20710,208,OFF-AR-10004602,5,91.96,4,0%,25.75,4
US-2019-146570,15/05/2019,20/05/2019,4,SN-20710,208,OFF-AR-10003856,5,8.34,3,0%,2.17,4
CA-2019-165673,15/05/2019,19/05/2019,3,MN-17935,242,OFF-PA-10000697,4,15.23,4,20%,5.52,2
CA-2019-152408,15/05/2019,21/05/2019,4,TT-21220,56,OFF-BI-10002393,6,13.78,3,20%,4.48,2
CA-2019-130638,16/05/2019,19/05/2019,3,SC-20095,519,FUR-FU-10002116,3,282.84,4,0%,19.8,1
CA-2019-122133,16/05/2019,23/05/2019,4,JR-15670,29,OFF-ST-10002574,7,552.56,4,0%,0,2
CA-2019-130638,16/05/2019,19/05/2019,3,SC-20095,519,OFF-LA-10002195,3,27.72,9,0%,13.31,1
CA-2019-133144,16/05/2019,21/05/2019,3,DO-13435,518,OFF-PA-10004971,5,17.34,3,0%,8.5,1
US-2019-117037,17/05/2019,20/05/2019,1,LW-17215,349,OFF-FA-10000936,3,7.9,3,20%,2.47,3
US-2019-117037,17/05/2019,20/05/2019,1,LW-17215,349,OFF-PA-10000791,3,30.53,8,20%,9.54,3
US-2019-150567,17/05/2019,21/05/2019,4,RP-19855,153,OFF-BI-10001757,4,2.95,2,70%,-2.16,4
US-2019-150567,17/05/2019,21/05/2019,4,RP-19855,153,OFF-BI-10000069,4,27.02,6,70%,-21.61,4
US-2019-117037,17/05/2019,20/05/2019,1,LW-17215,349,OFF-BI-10000279,3,2.89,1,80%,-4.77,3
US-2019-117037,17/05/2019,20/05/2019,1,LW-17215,349,FUR-FU-10004973,3,22.61,3,60%,-10.17,3
CA-2019-158435,17/05/2019,18/05/2019,1,AG-10900,32,OFF-SU-10000381,1,65.17,7,0%,18.9,2
CA-2019-158435,17/05/2019,18/05/2019,1,AG-10900,32,OFF-LA-10002475,1,14.62,2,0%,6.87,2
CA-2019-158435,17/05/2019,18/05/2019,1,AG-10900,32,FUR-FU-10003975,1,173.24,4,0%,17.32,2
CA-2019-122728,18/05/2019,24/05/2019,4,EB-13930,579,OFF-ST-10000604,6,104.28,3,0%,26.07,1
CA-2019-122728,18/05/2019,24/05/2019,4,EB-13930,579,OFF-PA-10004040,6,17.94,3,0%,8.79,1
CA-2019-138282,19/05/2019,23/05/2019,4,AH-10690,516,OFF-AP-10001366,4,87.84,8,0%,23.72,1
CA-2019-169943,19/05/2019,24/05/2019,4,BN-11515,54,FUR-FU-10000010,5,39.76,8,0%,12.33,2
CA-2019-169943,19/05/2019,24/05/2019,4,BN-11515,54,OFF-AP-10001563,5,242.9,5,0%,70.44,2
CA-2019-169943,19/05/2019,24/05/2019,4,BN-11515,54,OFF-ST-10004123,5,454.9,5,0%,0,2
CA-2019-157245,19/05/2019,24/05/2019,4,LE-16810,97,FUR-CH-10003746,5,641.96,2,0%,179.75,4
CA-2019-169943,19/05/2019,24/05/2019,4,BN-11515,54,OFF-BI-10002824,5,47.74,4,20%,14.92,2
CA-2019-126935,19/05/2019,24/05/2019,4,BT-11395,578,OFF-BI-10004817,5,9.58,1,20%,3.35,1
CA-2019-169943,19/05/2019,24/05/2019,4,BN-11515,54,FUR-FU-10002088,5,35.92,4,0%,15.09,2
US-2019-152835,19/05/2019,23/05/2019,4,RP-19855,257,OFF-AR-10003056,4,21.4,5,0%,6.21,3
CA-2019-146010,20/05/2019,23/05/2019,1,EH-14125,471,OFF-BI-10003638,3,40.64,7,70%,-32.51,1
CA-2019-115917,20/05/2019,25/05/2019,4,RB-19465,588,FUR-FU-10000576,5,"1,049.20",5,0%,272.79,1
CA-2019-105256,20/05/2019,20/05/2019,2,JK-15730,128,TEC-PH-10001530,0,"1,363.96",5,20%,85.25,4
CA-2019-115917,20/05/2019,25/05/2019,4,RB-19465,588,OFF-BI-10004728,5,15.42,4,20%,5.01,1
CA-2019-108567,20/05/2019,24/05/2019,4,DB-13210,183,OFF-BI-10004140,4,2.69,2,70%,-2.25,4
US-2019-139486,21/05/2019,23/05/2019,1,LH-17155,517,TEC-PH-10003555,2,55.18,3,20%,-12.41,1
CA-2019-107202,21/05/2019,28/05/2019,4,LC-16930,513,TEC-MA-10000112,7,"2,396.40",10,20%,179.73,1
CA-2019-114209,21/05/2019,26/05/2019,4,AS-10285,408,OFF-PA-10003591,5,82.66,9,20%,31,3
CA-2019-114209,21/05/2019,26/05/2019,4,AS-10285,408,OFF-BI-10000343,5,1.96,2,80%,-3.24,3
CA-2019-125920,21/05/2019,28/05/2019,4,SH-19975,347,OFF-BI-10003429,7,3.8,3,80%,-5.89,3
CA-2019-127642,21/05/2019,23/05/2019,1,CP-12340,15,OFF-PA-10000565,2,111.96,2,0%,54.86,2
US-2019-139486,21/05/2019,23/05/2019,1,LH-17155,517,TEC-AC-10003832,2,66.26,2,0%,27.17,1
CA-2019-154081,22/05/2019,29/05/2019,4,JE-15610,520,TEC-PH-10001918,7,222.38,2,20%,22.24,1
CA-2019-146934,22/05/2019,27/05/2019,4,AF-10870,40,FUR-TA-10003748,5,174.29,2,30%,-19.92,2
CA-2019-146934,22/05/2019,27/05/2019,4,AF-10870,40,OFF-EN-10002973,5,26.88,6,0%,12.9,2
CA-2019-146934,22/05/2019,27/05/2019,4,AF-10870,40,OFF-AP-10003217,5,662.84,4,0%,172.34,2
CA-2019-146934,22/05/2019,27/05/2019,4,AF-10870,40,TEC-PH-10004614,5,345,5,0%,86.25,2
CA-2019-146934,22/05/2019,27/05/2019,4,AF-10870,40,TEC-AC-10002399,5,95.1,5,0%,30.43,2
CA-2019-146934,22/05/2019,27/05/2019,4,AF-10870,40,TEC-PH-10001336,5,257.98,2,0%,74.81,2
CA-2019-159653,22/05/2019,22/05/2019,2,JF-15490,142,OFF-LA-10004345,0,14.73,3,0%,7.22,4
CA-2019-143714,23/05/2019,27/05/2019,4,CC-12370,80,TEC-PH-10004080,4,122.38,3,40%,-24.48,2
